ECG,RED,IR,PCG
2380,108108,75161,0
2360,108127,75153,0
2362,108115,75108,0
2384,108105,75194,0
2354,108159,75140,0
2336,108105,75182,0
2352,108142,75150,0
2344,108102,75098,0
2336,108089,75158,0
2330,108159,75133,0
2329,108107,75162,0
2320,108142,75143,0
2320,108088,75138,0
2312,108047,75161,0
2314,108134,75139,0
2304,108093,75173,0
2252,108143,75130,0
2272,108117,75141,0
2274,108117,75141,0
2264,108117,75141,0
2264,108062,75130,0
2260,108062,75130,0
2252,108062,75130,0
2256,108062,75130,0
2284,108062,75130,0
2288,108062,75130,0
2282,108062,75130,0
2280,108121,75162,0
2292,108121,75162,0
2320,108121,75162,0
2312,108121,75162,0
2316,108121,75162,0
2320,108121,75162,0
2314,108121,75162,0
2320,108121,75100,0
2328,108117,75095,0
2474,108117,75095,0
2330,108117,75095,0
2336,108117,75095,0
2330,108117,75095,0
2372,108117,75095,0
2368,108117,75095,0
2372,108141,75145,0
2290,108141,75145,0
2408,108141,75145,0
2368,108141,75145,0
2384,108141,75145,0
2368,108141,75145,0
2358,108141,75145,0
2714,108114,75160,0
2344,108093,75085,0
2324,108040,75133,0
2324,108128,75127,0
2328,108082,75159,0
2312,108127,75125,0
2296,108068,75130,0
2304,108035,75144,0
2310,108120,75111,0
2312,108087,75166,0
2320,108105,75131,0
2322,108061,75122,0
2320,108040,75122,0
2308,108114,75120,0
2308,108083,75164,0
2306,108122,75130,0
2308,108071,75131,0
2308,108050,75140,0
2320,108099,75120,0
2326,108101,75181,0
2320,108131,75130,0
2324,108065,75141,0
2330,108068,75117,0
2340,108099,75090,0
2336,108080,75179,0
2328,108128,75112,0
2336,108079,75162,0
2342,108077,75147,0
2329,108080,75102,0
2336,108103,75181,0
2348,108116,75132,0
2640,108091,75157,0
2714,108143,75163,0
2344,108115,75186,0
2328,108077,75175,0
2316,108111,75157,0
2296,108108,75158,0
2292,108080,75170,0
2332,108160,75158,0
2320,108110,75198,0
2312,108153,75154,0
2312,108133,75187,0
2320,108117,75172,0
2320,108128,75132,0
2312,108117,75221,0
2304,108159,75171,0
2310,108123,75214,0
2316,108156,75166,0
2308,108123,75136,0
2324,108093,75234,0
2340,108175,75186,0
2341,108146,75223,0
2352,108153,75185,0
2368,108139,75158,0
2405,108088,75212,0
2416,108178,75181,0
2432,108121,75227,0
2466,108176,75200,0
2496,108134,75166,0
2804,108156,75185,0
2849,108156,75185,0
2880,108156,75185,0
2905,108156,75185,0
2984,108156,75185,0
2932,108156,75185,0
2936,108152,75221,0
2922,108152,75221,0
2908,108152,75221,0
2896,108152,75221,0
2844,108152,75221,0
2840,108152,75221,0
2776,108152,75221,0
2704,108152,75218,0
2658,108140,75210,0
2600,108140,75210,0
2554,108140,75210,0
2504,108140,75210,0
2444,108140,75210,0
2384,108140,75210,0
2336,108140,75229,0
2300,108140,75214,0
2304,108140,75214,0
2278,108140,75214,0
2216,108140,75214,0
2249,108140,75214,0
2181,108140,75214,0
2360,108140,75214,0
2154,108144,75189,0
2148,108144,75189,0
2136,108144,75189,0
2125,108144,75189,0
2084,108137,75174,0
2224,108199,75226,0
2282,108133,75227,0
2312,108143,75196,0
2304,108150,75283,0
2294,108217,75228,0
2296,108130,75255,0
2304,108170,75216,0
2294,108162,75180,0
2306,108116,75285,0
2316,108212,75240,0
2304,108141,75258,0
2304,108184,75228,0
2304,108140,75249,0
2296,108122,75244,0
2305,108167,75208,0
2296,108152,75273,0
2312,108178,75225,0
2312,108118,75276,0
2320,108150,75228,0
2326,108147,75227,0
2328,108142,75294,0
2330,108212,75226,0
2330,108146,75266,0
2344,108150,75242,0
2312,108163,75200,0
2284,108142,75299,0
2274,108194,75271,0
2276,108185,75268,0
2288,108185,75268,0
2272,108185,75268,0
2268,108185,75268,0
2268,108185,75268,0
2272,108185,75268,0
2264,108185,75268,0
2278,108185,75198,0
2284,108128,75196,0
2290,108128,75196,0
2292,108128,75196,0
2304,108128,75196,0
2296,108128,75196,0
2345,108128,75196,0
2257,108128,75303,0
2292,108137,75254,0
2293,108137,75254,0
2285,108137,75254,0
2288,108137,75254,0
2286,108137,75254,0
2254,108137,75254,0
2288,108137,75254,0
2323,108166,75237,0
2308,108166,75237,0
2332,108166,75237,0
2312,108166,75237,0
2320,108166,75237,0
2352,108166,75237,0
2348,108166,75237,0
2357,108166,75268,0
2404,108155,75285,0
2320,108181,75283,0
2316,108138,75289,0
2368,108177,75269,0
2404,108165,75324,0
2360,108210,75295,0
2364,108152,75319,0
2368,108192,75298,0
2368,108163,75254,0
2368,108171,75330,0
2372,108225,75303,0
2374,108162,75338,0
2370,108188,75291,0
2368,108163,75253,0
2354,108136,75346,0
2358,108221,75289,0
2361,108182,75326,0
2360,108212,75301,0
2352,108160,75262,0
2354,108126,75304,0
2344,108232,75302,0
2408,108191,75337,0
2338,108208,75289,0
2336,108172,75316,0
2332,108146,75300,0
2316,108173,75269,0
2312,108169,75355,0
2296,108198,75289,0
2292,108163,75286,0
2292,108163,75286,0
2272,108163,75286,0
2266,108163,75214,0
2270,108179,75326,0
2288,108179,75326,0
2288,108179,75326,0
2288,108179,75326,0
2290,108179,75326,0
2304,108179,75326,0
2294,108179,75195,0
2309,108165,75283,0
2328,108165,75283,0
2322,108165,75283,0
2316,108165,75283,0
2320,108165,75283,0
2330,108165,75283,0
2326,108165,75283,0
2380,108173,75306,0
2324,108173,75306,0
2328,108173,75306,0
2354,108173,75306,0
2340,108173,75306,0
2385,108173,75306,0
2372,108173,75306,0
2324,108173,75185,0
2356,108183,75272,0
2354,108183,75272,0
2373,108183,75272,0
2384,108183,75272,0
2377,108183,75272,0
2378,108183,75272,0
2344,108066,75054,0
2324,108007,75051,0
2354,107999,75085,0
2353,108015,75034,0
2352,107979,75002,0
2346,107958,75074,0
2388,108037,75030,0
2324,107987,75055,0
2348,108026,75023,0
2344,107982,75001,0
2344,107915,75029,0
2342,108014,75020,0
2336,107989,75043,0
2332,107994,75026,0
2336,107951,75000,0
2332,107916,75015,0
2321,108000,74987,0
2320,107977,75042,0
2320,107980,75012,0
2316,107955,75012,0
2308,107912,74994,0
2313,107984,74999,0
2314,107951,75015,0
2360,107965,74983,0
2313,107952,75010,0
2288,107891,74975,0
2264,107941,74949,0
2298,107950,75025,0
2257,107866,74947,0
2260,107941,74990,0
2252,107941,74990,0
2296,107941,74990,0
2256,107941,74990,0
2250,107941,74990,0
2260,107941,74957,0
2242,107974,74956,0
2264,107974,74956,0
2274,107974,74956,0
2276,107974,74956,0
2282,107974,74956,0
2304,107974,74956,0
2298,107974,74945,0
2290,107936,74978,0
2289,107936,74978,0
2300,107936,74978,0
2304,107936,74978,0
2300,107936,74978,0
2310,107936,74978,0
2294,107936,74978,0
2304,107942,75003,0
2305,107942,75003,0
2340,107942,75003,0
2328,107942,75003,0
2320,107942,75003,0
2322,107942,75003,0
2328,107942,75003,0
2410,107942,74938,0
2344,107931,74973,0
2336,107931,74973,0
2336,107931,74973,0
2337,107959,74947,0
2334,107921,74907,0
2296,107901,74991,0
2292,107939,74945,0
2284,107900,74975,0
2284,107925,74935,0
2166,107906,74890,0
2288,107879,74979,0
2281,107956,74954,0
2314,107916,74971,0
2288,107940,74944,0
2304,107905,74888,0
2316,107877,74969,0
2302,107957,74926,0
2304,107915,74973,0
2308,107929,74947,0
2306,107882,74940,0
2312,107860,74951,0
2321,107932,74958,0
2344,107906,74971,0
2324,107933,74944,0
2340,107909,74966,0
2324,107867,74949,0
2350,107938,74921,0
2328,107909,75013,0
2324,107940,74927,0
2360,107887,74974,0
2332,107909,74941,0
2336,107909,74910,0
2356,107890,74994,0
2342,107947,74954,0
2340,107883,74965,0
2337,107958,74943,0
2334,107910,74981,0
2320,107891,74942,0
2314,107886,74970,0
2352,107935,74956,0
2358,107898,74890,0
2348,107885,75001,0
2352,107968,74945,0
2348,107909,74977,0
2340,107923,74953,0
2344,107895,74924,0
2344,107903,74997,0
2332,107954,74951,0
2336,107897,75002,0
2332,107922,74957,0
2356,107901,74912,0
2332,107912,75001,0
2328,107963,74949,0
2328,107895,74974,0
2328,107923,74948,0
2324,107923,74906,0
2324,107899,75015,0
2328,107953,74962,0
2324,107906,74987,0
2320,107918,74956,0
2320,107924,74917,0
2284,107902,74943,0
2296,107902,74949,0
2290,107933,74966,0
2288,107933,74966,0
2288,107933,74966,0
2292,107933,74966,0
2296,107933,74966,0
2300,107933,74966,0
2306,107933,74966,0
2304,107927,74982,0
2312,107927,74982,0
2306,107927,74982,0
2322,107927,74982,0
2317,107927,74982,0
2314,107927,74982,0
2344,107927,74982,0
2312,107909,74962,0
2324,107909,74962,0
2316,107909,74962,0
2324,107909,74962,0
2312,107909,74962,0
2312,107909,74962,0
2352,107909,74962,0
2352,107909,74992,0
2336,107921,74995,0
2312,107921,74995,0
2354,107921,74995,0
2552,107921,74995,0
2344,107921,74995,0
2368,107921,74995,0
2370,107921,74995,0
2388,107964,74950,0
2344,107933,74945,0
2308,107933,74930,0
2344,107892,74977,0
2352,107926,74938,0
2352,107889,74931,0
2348,107851,74968,0
2352,107946,74938,0
2348,107898,74979,0
2348,107930,74928,0
2344,107877,74953,0
2340,107828,74954,0
2330,107904,74931,0
2332,107904,75003,0
2336,107923,74928,0
2336,107874,74946,0
2316,107864,74932,0
2340,107913,74941,0
2338,107875,74977,0
2337,107922,74944,0
2360,107872,74944,0
2360,107850,74945,0
2322,107904,74938,0
2352,107875,74977,0
2354,107918,74942,0
2360,107884,74962,0
2344,107858,74925,0
2316,107888,74917,0
2298,107881,74951,0
2322,107881,74951,0
2314,107881,74951,0
2316,107881,74951,0
2296,107899,74946,0
2284,107899,74946,0
2302,107899,74946,0
2320,107899,74946,0
2324,107899,74946,0
2332,107899,74946,0
2336,107899,74946,0
2338,107899,74905,0
2364,107847,74929,0
2332,107847,74929,0
2284,107847,74929,0
2339,107847,74929,0
2340,107847,74929,0
2354,107847,74929,0
2352,107847,74931,0
2348,107872,74924,0
2384,107872,74924,0
2356,107872,74924,0
2346,107872,74924,0
2400,107872,74924,0
2374,107872,74924,0
2384,107872,74924,0
2386,107874,74956,0
2378,107874,74956,0
2392,107874,74956,0
2384,107874,74956,0
2392,107874,74956,0
2362,107874,74956,0
2336,107843,74942,0
2338,107897,74922,0
2360,107873,74915,0
2364,107829,74919,0
2369,107794,74925,0
2382,107888,74901,0
2372,107829,74948,0
2384,107885,74914,0
2385,107845,74924,0
2364,107801,74914,0
2368,107855,74895,0
2364,107833,74953,0
2360,107867,74913,0
2356,107848,74932,0
2356,107835,74913,0
2348,107860,74890,0
2344,107849,74939,0
2346,107879,74902,0
2346,107849,74952,0
2360,107849,74911,0
2346,107861,74877,0
2341,107817,74965,0
2348,107902,74926,0
2314,107845,74943,0
2348,107888,74888,0
2320,107846,74856,0
2284,107803,74939,0
2323,107895,74927,0
2288,107853,74942,0
2292,107842,74895,0
2293,107842,74895,0
2276,107842,74895,0
2290,107842,74895,0
2296,107842,74895,0
2304,107842,74895,0
2304,107849,74914,0
2320,107849,74914,0
2312,107849,74914,0
2336,107849,74914,0
2328,107849,74914,0
2352,107849,74914,0
2320,107849,74914,0
2338,107849,74931,0
2352,107880,74922,0
2346,107880,74922,0
2352,107880,74922,0
2360,107880,74922,0
2336,107880,74922,0
2356,107880,74922,0
2336,107880,74937,0
2312,107899,74903,0
2352,107899,74903,0
2320,107899,74903,0
2348,107899,74903,0
2352,107899,74903,0
2336,107899,74903,0
2320,107899,74903,0
2346,107853,74933,0
2340,107853,74933,0
2332,107853,74933,0
3020,107845,75006,0
2988,107884,74931,0
2288,107849,74969,0
2292,107898,74931,0
2288,107851,74890,0
2288,107831,74968,0
2300,107909,74952,0
2314,107862,74969,0
2324,107886,74922,0
2346,107883,74956,0
2364,107809,74949,0
2372,107890,74921,0
2412,107861,74975,0
2417,107906,74957,0
2452,107873,74953,0
2466,107801,74965,0
2516,107892,74942,0
2556,107878,74981,0
2588,107904,74963,0
2706,107855,74978,0
2720,107862,74935,0
2714,107870,74912,0
2752,107871,75004,0
2825,107904,74970,0
2852,107859,74981,0
2882,107880,74950,0
2920,107881,74901,0
2948,107848,75004,0
2976,107919,74966,0
3016,107879,74997,0
3028,107893,74958,0
3080,107874,74936,0
3020,107877,75035,0
2988,107912,74994,0
2058,107878,74999,0
2112,107941,74993,0
2092,107884,75033,0
2105,107910,75012,0
2100,107893,74965,0
2116,107868,75050,0
2184,107938,75018,0
2116,107890,75034,0
2120,107911,74999,0
2136,107875,74953,0
2154,107868,75064,0
2132,107947,75010,0
2140,107893,75035,0
2148,107952,75023,0
2164,107879,74998,0
2170,107849,75033,0
2172,107934,75010,0
2156,107888,75052,0
2186,107928,75005,0
2196,107890,75010,0
2204,107846,75037,0
2198,107945,75020,0
2216,107893,75044,0
2208,107926,75026,0
2224,107890,75043,0
2224,107890,75043,0
2225,107890,75020,0
2240,107894,75066,0
2248,107894,75066,0
2252,107894,75066,0
2264,107894,75066,0
2268,107894,75066,0
2280,107894,75066,0
2300,107894,75085,0
2296,107919,75030,0
2293,107919,75030,0
2330,107919,75030,0
2316,107919,75030,0
2325,107919,75030,0
2320,107919,75030,0
2300,107919,75030,0
2332,107924,75028,0
2332,107924,75028,0
2324,107924,75028,0
2329,107924,75028,0
2330,107924,75028,0
2372,107924,75028,0
2368,107924,75028,0
2408,107911,75022,0
2392,107911,75022,0
2346,107911,75022,0
2512,107911,75022,0
2368,107911,75022,0
2372,107911,75022,0
2368,107911,75022,0
2360,107911,75054,0
2528,107977,75113,0
2372,107919,75028,0
2314,107906,75112,0
2312,107982,75077,0
2302,107923,75103,0
2304,107936,75080,0
2300,107916,75073,0
2314,107882,75070,0
2304,107924,75047,0
2302,107916,75127,0
2308,107960,75082,0
2310,107914,75105,0
2328,107949,75077,0
2336,107943,75044,0
2328,107904,75136,0
2356,107966,75090,0
2332,107927,75107,0
2332,107967,75107,0
2340,107934,75059,0
2408,107901,75137,0
2340,107996,75086,0
2340,107931,75122,0
2338,107962,75089,0
2360,107916,75093,0
2342,107895,75131,0
2336,107989,75112,0
2336,107944,75161,0
2372,107992,75118,0
2344,107944,75136,0
2368,107937,75112,0
2408,107957,75081,0
2364,107938,75159,0
2528,107964,75185,0
2372,107995,75135,0
2349,107948,75142,0
2340,107969,75168,0
2340,107985,75152,0
2340,107943,75102,0
2384,107925,75157,0
2376,108011,75133,0
2384,107954,75176,0
2390,108001,75133,0
2385,107961,75140,0
2388,107893,75142,0
2392,107974,75123,0
2392,107939,75190,0
2380,107970,75149,0
2417,107946,75144,0
2369,107919,75139,0
2378,107950,75093,0
2372,107933,75177,0
2360,107991,75136,0
2360,107943,75151,0
2356,107959,75133,0
2344,107937,75081,0
2336,107927,75164,0
2314,107988,75134,0
2328,107933,75147,0
2322,107945,75133,0
2316,107907,75095,0
2316,107907,75095,0
2316,107907,75095,0
2320,107907,75095,0
2328,107907,75095,0
2313,107907,74996,0
2332,107967,75136,0
2322,107967,75136,0
2324,107967,75136,0
2324,107967,75136,0
2394,107967,75136,0
2332,107967,75136,0
2344,107967,74987,0
2344,107930,75095,0
2376,107930,75095,0
2352,107930,75095,0
2349,107930,75095,0
2352,107930,75095,0
2370,107930,75095,0
2344,107930,75095,0
2372,107920,75099,0
2376,107920,75099,0
2420,107920,75099,0
2412,107920,75099,0
2384,107920,75099,0
2429,107920,75099,0
2394,107920,75099,0
2570,107910,75058,0
2392,107910,75058,0
2384,107910,75058,0
2369,107910,75058,0
2362,107910,75058,0
2336,107789,74852,0
2376,107819,74851,0
2368,107763,74853,0
2369,107737,74833,0
2360,107749,74811,0
2361,107729,74888,0
2362,107800,74858,0
2348,107748,74877,0
2340,107759,74835,0
2344,107741,74807,0
2338,107694,74848,0
2344,107779,74827,0
2336,107730,74851,0
2332,107767,74819,0
2322,107715,74776,0
2320,107678,74837,0
2308,107755,74817,0
2298,107719,74848,0
2308,107749,74804,0
2314,107710,74798,0
2312,107660,74801,0
2312,107750,74795,0
2320,107718,74839,0
2316,107746,74790,0
2322,107714,74825,0
2293,107712,74787,0
2264,107710,74748,0
2292,107694,74793,0
2236,107683,74772,0
2308,107683,74772,0
2320,107683,74772,0
2320,107683,74772,0
2325,107683,74772,0
2320,107683,74772,0
2330,107683,74762,0
2352,107702,74800,0
2340,107702,74800,0
2340,107702,74800,0
2366,107702,74800,0
2372,107702,74800,0
2352,107702,74800,0
2344,107702,74800,0
2348,107736,74783,0
2328,107736,74783,0
2332,107736,74783,0
2340,107736,74783,0
2336,107736,74783,0
2346,107736,74783,0
2338,107736,74783,0
2352,107678,74824,0
2378,107678,74824,0
2360,107678,74824,0
2376,107678,74824,0
2362,107678,74824,0
2372,107678,74824,0
2388,107678,74824,0
2384,107678,74802,0
2384,107752,74787,0
2386,107752,74787,0
2344,107686,74774,0
2357,107770,74775,0
2392,107686,74745,0
2404,107641,74812,0
2402,107734,74764,0
2450,107699,74800,0
2376,107719,74787,0
2392,107692,74779,0
2388,107627,74769,0
2400,107714,74762,0
2394,107690,74815,0
2408,107713,74769,0
2392,107689,74766,0
2404,107628,74759,0
2388,107753,74790,0
2384,107692,74818,0
2368,107727,74772,0
2372,107690,74753,0
2356,107648,74792,0
2360,107740,74775,0
2356,107697,74812,0
2348,107710,74781,0
2344,107684,74810,0
2352,107646,74785,0
2322,107712,74774,0
2316,107699,74815,0
2281,107732,74769,0
2290,107686,74758,0
2292,107686,74758,0
2288,107686,74792,0
2288,107699,74770,0
2288,107699,74770,0
2292,107699,74770,0
2284,107699,74770,0
2296,107699,74770,0
2296,107699,74770,0
2296,107699,74770,0
2310,107672,74774,0
2306,107672,74774,0
2324,107672,74774,0
2316,107672,74774,0
2330,107672,74774,0
2324,107672,74774,0
2324,107672,74774,0
2340,107672,74822,0
2277,107692,74736,0
2330,107692,74736,0
2322,107692,74736,0
2338,107692,74736,0
2336,107692,74736,0
2408,107692,74736,0
2369,107692,74804,0
2361,107748,74769,0
2370,107748,74769,0
2364,107748,74769,0
2394,107748,74769,0
2400,107748,74769,0
2396,107748,74769,0
2392,107748,74769,0
1640,107720,74830,0
2386,107733,74816,0
2340,107711,74757,0
2336,107698,74843,0
2330,107726,74806,0
2328,107705,74835,0
2378,107740,74810,0
2296,107716,74778,0
2364,107680,74848,0
2336,107764,74796,0
2337,107716,74819,0
2341,107749,74814,0
2360,107713,74773,0
2354,107688,74837,0
2360,107754,74813,0
2368,107726,74837,0
2362,107751,74810,0
2364,107735,74789,0
2364,107680,74814,0
2372,107750,74816,0
2332,107720,74834,0
2504,107762,74809,0
2356,107722,74817,0
2368,107704,74817,0
2360,107725,74784,0
2360,107713,74873,0
2368,107760,74808,0
2365,107715,74842,0
2356,107741,74799,0
2378,107727,74773,0
2338,107708,74866,0
2386,107770,74820,0
1640,107738,74862,0
2386,107752,74816,0
2328,107705,74849,0
2340,107682,74814,0
2336,107670,74831,0
2340,107769,74824,0
2376,107707,74846,0
2376,107738,74821,0
2388,107706,74794,0
2402,107675,74831,0
2384,107760,74828,0
2384,107723,74845,0
2357,107755,74830,0
2368,107708,74844,0
2378,107705,74823,0
2372,107733,74780,0
2372,107726,74862,0
2384,107763,74827,0
2368,107718,74859,0
2372,107731,74844,0
2368,107706,74790,0
2356,107708,74877,0
2361,107769,74842,0
2376,107734,74848,0
2356,107746,74833,0
2356,107718,74791,0
2384,107662,74848,0
2320,107725,74870,0
2324,107725,74870,0
2322,107725,74870,0
2352,107725,74870,0
2332,107725,74870,0
2340,107725,74870,0
2328,107724,74820,0
2328,107724,74820,0
2360,107724,74820,0
2344,107724,74820,0
2344,107724,74820,0
2356,107724,74820,0
2368,107724,74820,0
2358,107764,74836,0
2376,107764,74836,0
2370,107764,74836,0
2374,107764,74836,0
2384,107764,74836,0
2384,107764,74836,0
2382,107764,74836,0
2380,107764,74851,0
2384,107693,74861,0
2412,107693,74861,0
2412,107693,74861,0
2374,107693,74861,0
2428,107693,74861,0
2386,107693,74861,0
2584,107693,74880,0
2400,107712,74834,0
2388,107712,74834,0
2384,107712,74834,0
2384,107712,74834,0
2316,107795,74858,0
2376,107748,74886,0
2404,107733,74906,0
2392,107772,74860,0
2392,107762,74844,0
2396,107728,74907,0
2386,107797,74871,0
2384,107757,74908,0
2376,107771,74886,0
2380,107744,74878,0
2372,107720,74871,0
2378,107782,74863,0
2378,107754,74911,0
2381,107782,74890,0
2361,107756,74910,0
2374,107756,74874,0
2380,107752,74853,0
2368,107735,74931,0
2362,107800,74883,0
2361,107757,74925,0
2362,107781,74895,0
2354,107760,74851,0
2352,107723,74915,0
2338,107821,74893,0
2340,107752,74929,0
2320,107772,74902,0
2272,107753,74883,0
2308,107701,74884,0
2312,107747,74921,0
2316,107747,74921,0
2184,107747,74921,0
2328,107747,74921,0
2328,107747,74921,0
2344,107747,74921,0
2338,107747,74921,0
2344,107785,74890,0
2353,107785,74890,0
2368,107785,74890,0
2368,107785,74890,0
2384,107785,74890,0
2360,107785,74890,0
2361,107785,74890,0
2368,107785,74961,0
2368,107781,74925,0
2372,107781,74925,0
2376,107781,74925,0
2364,107781,74925,0
2354,107781,74925,0
2348,107781,74925,0
2356,107781,74958,0
2390,107782,74934,0
2520,107782,74934,0
2346,107782,74934,0
2342,107782,74934,0
2340,107782,74934,0
2352,107782,74934,0
2356,107782,74934,0
2352,107721,74904,0
2341,107721,74904,0
2308,107796,75019,0
3000,107758,75028,0
2976,107853,74996,0
2928,107810,74997,0
2880,107836,74987,0
2832,107800,74943,0
2773,107743,74997,0
2722,107832,74984,0
