RED,IR
25997,29874
26001,29877
25996,29872
26005,29878
26002,29875
26001,29880
26006,29887
26009,29890
26002,29886
26013,29899
26017,29900
26018,29905
26017,29910
26015,29905
26017,29918
26021,29918
26021,29927
26020,29930
26024,29935
26016,29920
26013,29912
26007,29891
25994,29865
25986,29833
25972,29803
25957,29769
25947,29757
25948,29745
25951,29731
25942,29724
25942,29729
25948,29733
25942,29729
25945,29740
25952,29748
25947,29750
25958,29768
25961,29771
25956,29760
25961,29765
25958,29759
25953,29757
25960,29764
25962,29759
25956,29752
25957,29769
25965,29770
25962,29776
25966,29778
25972,29788
25970,29797
25971,29794
25969,29787
25967,29785
25969,29790
25970,29780
25965,29777
25969,29783
25965,29773
25967,29782
25964,29777
25967,29782
25968,29786
25970,29793
25967,29787
25974,29796
25971,29800
25968,29801
25980,29809
25982,29806
25972,29807
25976,29809
25981,29818
25984,29824
25985,29824
25979,29826
25985,29836
25988,29833
25983,29831
25992,29845
25988,29846
25991,29845
25989,29848
25994,29856
25993,29851
25989,29850
25996,29858
25994,29855
26000,29863
26004,29872
26002,29868
25998,29871
26005,29883
26004,29879
26004,29875
26008,29886
26005,29883
26007,29893
26007,29893
26007,29894
26011,29903
26008,29898
26011,29907
26016,29908
26013,29904
26016,29920
26017,29917
26015,29922
26023,29934
26024,29933
26027,29932
26022,29930
26027,29934
26021,29923
26009,29897
25990,29864
25983,29833
25968,29801
25953,29768
25946,29752
25949,29737
25941,29723
25940,29727
25946,29730
25943,29725
25945,29733
25954,29744
25955,29758
25957,29755
25956,29763
25963,29765
25964,29765
25957,29762
25966,29764
25960,29764
25962,29767
25957,29762
25951,29753
25953,29760
25962,29763
25965,29776
25965,29786
25966,29788
25971,29786
25971,29791
25971,29796
25969,29789
25967,29786
25968,29788
25968,29784
25963,29778
25968,29781
25964,29779
25968,29781
25966,29786
25975,29790
25967,29785
25973,29791
25972,29800
25974,29807
25974,29809
25974,29809
25973,29815
25983,29822
25983,29827
25982,29821
25981,29831
25985,29833
25984,29830
25982,29838
25989,29844
25991,29845
25993,29851
25993,29854
25987,29849
25992,29856
25997,29865
25988,29857
25997,29873
26002,29867
25998,29868
25999,29875
26002,29878
25999,29875
25999,29877
26006,29891
26003,29892
26005,29888
26012,29901
26010,29894
26010,29899
26010,29905
26015,29906
26011,29908
26019,29917
26020,29918
26014,29916
26024,29923
26022,29927
26012,29925
26020,29943
26024,29941
26022,29938
26024,29946
26032,29953
26029,29941
26022,29935
26015,29918
26001,29882
25994,29856
25977,29814
25960,29790
25957,29770
25945,29749
25941,29735
25941,29735
25940,29721
25942,29726
25948,29740
25948,29741
25949,29743
25948,29754
25958,29766
25957,29768
25956,29771
25964,29781
25959,29775
25965,29782
25968,29785
25962,29781
25967,29791
25967,29794
25965,29797
25975,29808
25971,29805
25978,29820
25984,29824
25975,29812
25972,29812
25972,29810
25972,29812
25967,29797
25967,29798
25970,29799
25965,29790
25971,29797
25968,29800
25965,29800
25969,29809
25966,29805
25973,29810
25974,29813
25977,29822
25978,29825
25978,29824
25987,29829
25985,29834
25976,29827
25982,29839
25984,29835
25979,29839
25980,29838
25987,29841
25982,29844
25979,29834
25985,29848
25986,29843
25983,29840
25984,29845
25988,29847
25983,29839
25988,29852
25988,29854
25985,29846
25993,29857
25990,29860
25989,29854
25996,29863
25992,29863
25991,29863
25985,29861
25997,29878
25990,29866
25993,29868
25999,29879
25995,29873
26000,29881
26003,29888
25999,29886
26000,29885
26009,29901
26004,29902
26006,29901
26011,29914
26009,29915
26008,29911
26007,29912
26009,29903
25992,29877
25979,29841
25976,29820
25960,29780
25945,29756
25944,29747
25940,29725
25934,29718
25934,29713
25932,29712
25926,29712
25941,29724
25938,29722
25937,29732
25947,29744
25946,29741
25947,29743
25949,29750
25943,29741
25945,29747
25948,29743
25947,29742
25941,29736
25947,29748
25949,29749
25953,29750
25953,29757
25953,29764
25954,29769
25957,29762
25950,29763
25958,29774
25957,29767
25956,29768
25954,29761
25950,29754
25957,29763
25957,29761
25953,29763
25951,29756
25957,29766
25956,29762
25953,29765
25964,29774
25955,29769
25957,29778
25958,29774
25962,29784
25965,29793
25967,29794
25962,29787
25967,29800
25975,29801
25970,29794
25968,29805
25978,29811
25974,29812
25975,29814
25975,29826
25974,29824
25976,29823
25983,29833
25978,29825
25985,29837
25983,29837
25978,29838
25985,29850
25983,29852
25984,29844
25990,29862
25987,29850
25991,29867
25997,29867
25993,29864
25997,29877
25998,29874
25997,29875
25998,29886
26002,29885
25995,29883
26003,29892
26000,29889
26004,29904
26004,29904
26004,29907
26006,29910
26016,29920
26013,29919
26016,29929
26018,29932
26018,29932
26017,29935
26022,29935
26011,29914
25993,29887
25987,29854
25970,29816
25954,29784
25951,29762
25935,29735
25933,29734
25934,29728
25934,29719
25933,29712
25933,29717
25941,29733
25939,29733
25942,29743
25950,29758
25945,29753
25949,29761
25950,29760
25951,29755
25950,29761
25950,29760
25943,29748
25945,29748
25949,29755
25942,29752
25958,29760
25955,29762
25953,29768
25959,29777
25959,29782
25962,29791
25957,29783
25967,29792
25964,29785
25957,29779
25958,29788
25957,29778
25951,29771
25958,29787
25960,29779
25952,29774
25965,29788
25959,29778
25965,29791
25964,29790
25960,29785
25966,29801
25968,29803
25969,29808
25968,29806
25976,29817
25975,29819
25967,29814
25978,29831
25979,29824
25974,29825
25982,29837
25984,29839
25979,29832
25988,29850
25983,29845
25985,29850
25988,29848
25982,29849
25993,29860
25990,29861
25984,29857
25995,29868
25992,29868
25989,29868
25996,29881
25992,29875
25996,29878
25999,29883
26000,29883
25997,29884
26003,29896
26000,29896
25998,29892
26008,29906
26006,29899
26006,29904
26008,29910
26007,29913
26012,29919
26009,29921
26013,29924
26008,29926
26020,29937
26015,29932
26019,29945
26025,29944
26017,29930
26008,29912
25994,29892
25990,29865
25969,29818
25962,29800
25949,29771
25941,29753
25940,29744
25935,29731
25930,29730
25935,29732
25938,29741
25943,29746
25941,29744
25948,29763
25955,29766
25952,29769
25959,29778
25956,29776
25951,29771
25956,29780
25952,29771
25953,29772
25954,29770
25947,29763
25954,29780
25950,29777
25955,29780
25960,29794
25963,29794
25959,29797
25959,29794
25964,29798
25962,29796
25960,29785
25956,29779
25958,29782
25958,29786
25959,29786
25957,29781
25954,29779
25952,29783
25958,29790
25955,29782
25961,29792
25962,29793
25955,29793
25966,29803
25969,29807
25967,29805
25966,29805
25970,29817
25964,29809
25970,29819
25971,29816
25969,29821
25967,29824
25973,29830
25972,29824
25972,29836
25972,29832
25973,29830
25980,29841
25980,29839
25976,29835
25984,29848
25983,29848
25979,29845
25985,29852
25986,29855
25977,29850
25985,29857
25988,29863
25979,29860
25982,29863
25990,29866
25986,29872
25985,29867
25992,29875
25993,29883
25988,29876
25992,29892
25994,29891
25991,29886
26003,29903
26000,29899
25998,29899
25999,29904
26003,29899
25986,29875
25982,29859
25967,29828
25951,29790
25944,29765
25937,29752
25933,29733
25925,29718
25922,29716
25929,29722
25932,29717
25927,29716
25936,29732
25931,29732
25943,29748
25942,29755
25941,29753
25944,29759
25947,29760
25938,29754
25942,29761
25946,29753
25935,29747
25942,29756
25945,29759
25941,29755
25948,29770
25949,29775
25947,29772
25954,29786
25957,29780
25948,29772
25951,29784
25953,29782
25949,29777
25946,29766
25949,29775
25951,29767
25948,29768
25956,29775
25951,29774
25951,29776
25949,29771
25949,29778
25957,29789
25959,29793
25957,29793
25955,29795
25963,29802
25953,29800
25962,29812
25960,29806
25957,29805
25966,29815
25965,29817
25966,29811
25969,29823
25971,29832
25970,29827
25969,29830
25973,29834
25972,29833
25971,29836
25976,29846
25971,29844
25977,29847
25978,29853
25978,29856
25976,29851
25981,29862
25979,29857
25982,29865
25986,29871
25988,29875
25984,29866
25985,29877
25985,29880
25982,29879
25993,29886
25991,29889
25987,29886
25996,29900
25992,29899
25993,29904
25998,29905
26002,29916
26004,29916
26000,29916
26009,29924
25996,29912
25992,29895
25986,29876
25970,29837
25960,29810
25949,29784
25937,29763
25930,29751
25924,29737
25929,29739
25925,29732
25922,29735
25931,29745
25934,29752
25933,29750
25940,29765
25941,29767
25942,29768
25943,29778
25945,29770
25946,29778
25944,29775
25944,29774
25939,29768
25945,29776
25942,29769
25945,29783
25948,29782
25946,29782
25949,29791
25963,29803
25959,29804
25952,29802
25955,29808
25959,29807
25953,29803
25955,29805
25952,29804
25949,29794
25959,29800
25951,29799
25950,29797
25956,29811
25955,29808
25949,29806
25958,29815
25963,29815
25954,29813
25966,29825
25966,29831
25964,29824
25958,29829
25968,29840
25967,29841
25963,29839
25970,29847
25969,29852
25968,29842
25974,29855
25968,29854
25971,29857
25977,29866
25977,29865
25972,29857
25980,29872
25982,29874
25977,29870
25979,29876
25984,29881
25985,29882
25979,29880
25986,29891
25988,29889
25980,29889
25992,29903
25988,29893
25986,29899
25996,29912
25995,29915
25998,29916
25990,29913
26000,29923
25996,29920
25997,29926
26002,29933
26000,29931
26008,29939
26009,29947
26006,29949
26005,29951
26010,29953
26004,29943
26003,29943
25998,29918
25980,29886
25974,29863
25963,29840
25953,29811
25940,29791
25945,29790
25932,29780
25939,29785
25935,29787
25936,29785
25944,29795
25947,29806
25945,29809
25953,29822
25956,29824
25954,29820
25955,29825
25955,29823
25952,29821
25955,29820
25951,29822
25957,29824
25953,29824
25951,29823
25954,29837
25954,29837
25962,29849
25959,29845
25964,29859
25966,29852
25964,29858
25972,29860
25967,29859
25960,29849
25968,29857
25965,29853
25966,29851
25958,29846
25964,29855
25965,29854
25958,29849
25968,29866
25964,29865
25965,29860
25967,29864
25969,29875
25974,29879
25967,29871
25970,29877
25976,29885
25971,29878
25975,29888
25974,29887
25973,29890
25982,29896
25978,29899
25974,29899
25979,29903
25978,29901
25978,29900
25988,29912
25985,29917
25986,29904
25979,29910
25985,29918
25980,29910
25989,29921
25990,29922
25984,29922
25984,29923
25984,29933
25989,29931
25985,29931
25988,29929
25986,29937
25996,29944
25997,29947
25994,29944
26000,29953
25998,29956
25996,29954
25994,29957
26003,29968
26000,29964
25993,29958
25990,29947
25989,29934
25972,29904
25969,29891
25960,29868
25949,29847
25948,29843
25949,29836
25942,29822
25943,29835
25949,29843
25943,29841
25953,29848
25955,29856
25953,29856
25959,29871
25962,29876
25960,29876
25957,29870
25962,29879
25966,29876
25959,29872
25957,29871
25971,29877
25965,29879
25963,29890
25975,29899
25974,29899
25971,29903
25977,29912
25969,29908
25977,29914
25974,29912
25970,29905
25967,29903
25972,29906
25969,29901
25967,29895
25968,29903
25979,29912
25971,29901
25968,29914
25978,29914
25974,29916
25975,29914
25979,29930
25981,29932
25977,29927
25978,29929
25986,29939
25977,29934
25984,29943
25981,29942
25984,29942
25990,29956
25991,29956
25990,29951
25987,29956
25993,29962
25995,29958
25990,29963
25992,29963
25991,29966
25998,29972
25995,29975
25994,29974
25993,29971
25997,29981
25998,29980
25995,29977
26003,29988
26001,29986
25997,29985
26005,29996
25996,29991
26005,30001
26010,30003
26006,30001
26006,30014
26011,30010
26008,30011
26015,30020
26010,30019
26007,30011
26006,30005
26002,29990
25992,29968
25979,29944
25980,29934
25965,29915
25963,29908
25966,29906
25959,29894
25970,29905
25967,29906
25964,29912
25972,29919
25971,29933
25972,29932
25972,29934
25979,29951
25977,29945
25972,29940
25982,29941
25978,29937
25972,29935
25975,29944
25980,29948
25979,29954
25979,29949
25989,29961
25988,29968
25987,29966
25992,29978
25986,29970
25990,29973
25992,29976
25983,29967
25995,29975
25992,29968
25984,29965
25988,29978
25986,29971
25991,29977
25987,29981
25993,29980
25990,29987
25996,29991
25991,29995
25992,29990
25996,30002
25996,29997
25995,29992
26001,30001
26000,30009
26004,30011
26003,30012
26003,30011
26005,30020
25999,30012
26007,30027
26007,30023
26005,30024
26008,30031
26008,30032
26005,30029
26011,30044
26013,30039
26012,30036
26016,30040
26015,30049
26014,30043
26016,30044
26016,30055
26018,30058
26017,30054
26023,30065
26018,30058
26021,30067
26023,30074
26017,30071
26023,30078
26025,30081
26023,30080
26023,30090
26030,30094
26025,30090
26032,30098
26031,30095
26025,30093
26030,30095
26026,30084
26011,30052
26003,30041
25996,30021
25989,30005
25990,30003
25982,29994
25977,29986
25986,30000
25987,29999
25987,29997
25995,30011
25997,30017
25990,30012
25999,30027
26003,30034
26001,30026
25997,30021
26004,30029
26002,30028
25996,30025
25998,30021
26005,30027
25997,30025
26004,30035
26006,30038
26002,30042
26011,30050
26016,30066
26019,30061
26007,30057
26013,30067
26014,30060
26011,30053
26014,30061
26012,30057
26012,30063
26014,30063
26013,30062
26006,30056
26009,30068
26011,30061
26013,30066
26014,30076
26009,30069
26021,30083
26023,30088
26023,30085
26018,30082
26019,30083
26021,30088
26024,30094
26021,30092
26018,30096
26028,30104
26022,30106
26025,30106
26024,30105
26023,30104
26031,30112
26029,30113
26031,30115
26033,30119
26030,30121
26036,30128
26031,30121
26032,30125
26029,30132
26037,30138
26037,30136
26033,30134
26039,30139
26038,30136
26035,30138
26043,30150
26038,30147
26040,30149
26042,30153
26049,30163
26048,30163
26041,30156
26051,30171
26047,30166
26047,30174
26052,30177
26048,30180
26045,30173
26052,30181
26047,30166
26039,30160
26034,30141
26020,30117
26018,30106
26014,30090
26009,30081
26001,30064
25998,30062
26005,30071
25999,30063
26007,30080
26006,30076
26011,30084
26013,30094
26009,30096
26020,30105
26015,30099
26016,30101
26010,30099
26020,30105
26015,30103
26010,30096
26020,30103
26016,30099
26017,30102
26015,30111
26022,30124
26024,30126
26021,30121
26030,30130
26025,30131
26020,30124
26025,30133
26026,30125
26022,30120
26023,30127
26025,30128
26022,30118
26025,30126
26019,30124
26021,30131
26028,30136
26025,30135
26021,30129
26029,30140
26025,30143
26023,30139
26030,30147
26028,30143
26026,30142
26036,30156
26035,30153
26034,30150
26028,30149
26033,30159
26031,30159
26030,30153
26038,30164
26033,30158
26035,30167
26034,30165
26036,30163
26036,30168
26041,30173
26034,30163
26039,30182
26038,30173
26037,30169
26043,30183
26044,30182
26044,30177
26038,30177
26042,30186
26048,30189
26040,30183
26044,30190
26045,30191
26040,30191
26047,30200
26047,30196
26042,30199
26049,30212
26052,30210
26045,30202
26053,30210
26056,30217
26046,30205
26052,30210
26047,30202
26041,30182
26027,30159
26025,30147
26013,30130
26003,30111
26006,30106
26005,30103
25998,30095
26008,30107
26003,30101
26009,30121
26011,30122
26015,30128
26016,30134
26022,30141
26020,30139
26020,30136
26016,30136
26021,30147
26021,30143
26018,30143
26019,30140
26017,30134
26015,30146
26021,30148
26023,30149
26026,30163
26028,30163
26025,30163
26033,30173
26027,30162
26024,30156
26026,30161
26025,30161
26021,30154
26023,30157
26025,30155
26017,30153
26022,30167
26025,30165
26022,30158
26023,30162
26026,30173
26027,30167
26029,30166
26028,30170
26023,30176
26028,30181
26032,30176
26029,30175
26027,30180
26035,30187
26032,30187
26029,30181
26031,30196
26034,30189
26032,30186
26039,30199
26039,30198
26032,30193
26032,30197
26039,30201
26041,30203
26039,30199
26040,30204
26037,30198
26040,30208
26040,30211
26041,30209
26040,30217
26046,30221
26041,30220
26042,30216
26043,30219
26043,30213
26044,30229
26042,30227
26046,30226
26049,30234
26052,30235
26049,30229
26054,30241
26051,30236
26054,30244
26054,30247
26053,30245
26055,30250
26056,30248
26051,30245
26050,30245
26043,30228
26033,30204
26030,30193
26021,30167
26010,30158
26012,30149
26003,30142
25999,30134
26006,30141
26007,30144
26005,30144
26017,30158
26015,30162
26013,30165
26023,30177
26018,30174
26019,30171
26025,30177
26020,30174
26016,30165
26017,30173
26019,30171
26013,30167
26022,30179
26021,30180
26023,30180
26025,30189
26037,30197
26024,30195
26027,30199
26026,30197
26028,30201
26032,30198
26027,30193
26022,30196
26028,30197
26027,30190
26024,30189
26030,30198
26027,30195
26026,30200
26032,30203
26030,30200
26026,30200
26030,30209
26033,30210
26028,30208
26035,30221
26035,30209
26031,30211
26039,30222
26037,30215
26028,30217
26041,30224
26040,30213
26036,30226
26038,30229
26033,30223
26039,30232
26038,30225
26045,30228
26044,30237
26043,30237
26038,30230
26041,30237
26044,30239
26037,30237
26045,30250
26043,30247
26045,30241
26047,30252
26051,30258
26040,30249
26048,30258
26050,30258
26051,30258
26050,30256
26052,30265
26051,30265
26048,30266
26051,30268
26054,30272
26052,30267
26058,30279
26057,30274
26059,30278
26059,30274
26062,30287
26064,30285
26060,30288
26061,30290
26058,30287
26061,30284
26055,30267
26039,30247
26038,30231
26024,30203
26021,30191
26013,30179
26006,30163
26007,30172
26013,30174
26007,30169
26016,30185
26018,30185
26015,30191
26025,30201
26023,30207
26020,30205
26033,30210
26026,30207
26021,30203
26028,30207
26018,30199
26021,30206
26020,30200
26016,30203
26028,30205
26035,30215
26028,30214
26034,30230
26032,30227
26032,30228
26041,30234
26029,30223
26032,30233
26034,30226
26030,30227
26032,30231
26033,30228
26024,30224
26033,30230
26037,30226
26029,30223
26030,30227
26039,30236
26029,30227
26035,30239
26030,30233
26034,30243
26033,30235
26033,30239
26044,30250
26040,30251
26038,30246
26032,30250
26042,30251
26037,30251
26043,30263
26042,30257
26041,30253
26045,30263
26053,30266
26048,30267
26044,30258
26048,30274
26049,30270
26042,30266
26054,30271
26047,30272
26047,30275
26049,30279
26045,30276
26043,30276
26053,30289
26047,30282
26051,30294
26052,30286
26045,30286
26058,30294
26055,30293
26055,30292
26056,30300
26059,30296
26054,30297
26060,30303
26056,30299
26062,30306
26058,30311
26055,30305
26065,30310
26059,30310
26064,30319
26060,30310
26061,30320
26066,30315
26061,30313
26067,30319
26057,30301
26047,30286
26044,30267
26032,30241
26019,30219
26009,30205
26013,30198
26003,30184
26001,30184
26006,30185
26002,30188
26011,30197
26007,30201
26014,30209
26011,30208
26021,30219
26018,30218
26017,30212
26023,30219
26017,30217
26015,30212
26020,30210
26019,30215
26014,30211
26012,30209
26020,30220
26015,30213
26021,30223
26024,30233
26025,30224
26025,30230
26029,30234
26022,30227
26025,30235
26024,30232
26023,30223
26020,30226
26023,30226
26019,30222
26019,30229
26021,30225
26015,30217
26020,30229
26025,30228
26023,30227
26030,30235
26024,30227
26025,30243
26027,30238
26023,30230
26025,30242
26026,30243
26024,30235
26030,30247
26027,30250
26027,30244
26027,30253
26025,30241
26025,30242
26034,30257
26028,30251
26034,30254
26030,30249
26030,30254
26034,30257
26029,30254
26033,30256
26034,30260
26037,30265
26029,30263
26031,30260
26037,30266
26030,30262
26034,30267
26032,30269
26031,30268
26039,30270
26031,30269
26038,30279
26037,30277
26037,30273
26040,30280
26036,30278
26043,30289
26042,30282
26041,30287
26044,30291
26048,30295
26043,30294
26038,30288
26043,30289
26035,30272
26036,30273
26027,30252
26014,30226
26009,30208
26004,30194
25993,30176
25988,30165
25992,30165
25989,30161
25993,30172
25991,30174
25991,30175
26000,30188
25996,30191
26000,30192
26006,30198
26007,30202
26005,30197
26004,30197
26009,30197
26004,30191
26008,30195
26003,30192
26005,30194
26006,30198
26009,30200
26005,30203
26015,30215
26013,30213
26007,30215
26016,30222
26009,30213
26012,30212
26012,30204
26010,30210
26012,30206
26007,30199
26013,30209
26007,30202
26005,30201
26014,30210
26012,30205
26008,30210
26019,30218
26010,30212
26013,30217
26013,30217
26014,30218
26022,30223
26017,30221
26016,30224
26024,30233
26021,30225
26018,30222
26028,30232
26017,30226
26021,30233
26023,30227
26020,30232
26029,30241
26025,30237
26020,30229
26026,30241
26025,30235
26021,30235
26027,30244
26019,30243
26027,30244
26028,30242
26031,30244
26029,30243
26030,30245
26036,30252
26030,30251
26032,30250
26033,30255
26037,30254
26034,30256
26040,30259
26031,30259
26040,30264
26037,30272
26035,30272
26038,30275
26041,30274
26041,30279
26045,30282
26048,30284
26044,30281
26043,30279
26042,30274
26042,30262
26027,30243
26023,30223
26017,30202
26000,30173
25996,30167
25992,30157
25984,30146
25989,30146
25995,30145
25992,30151
25994,30150
26000,30164
26000,30169
26006,30164
26008,30178
26001,30175
26012,30180
26005,30173
26006,30174
26000,30169
26007,30171
26001,30163
26001,30169
26000,30163
26009,30176
26003,30175
26017,30187
26007,30178
26015,30196
26019,30195
26014,30182
26016,30192
26014,30188
26015,30185
26009,30180
26015,30184
26010,30181
26003,30174
26010,30181
26008,30176
26013,30186
26011,30184
26014,30185
26014,30185
26019,30193
26017,30193
26015,30194
26024,30197
26020,30196
26019,30196
26022,30203
26027,30205
26021,30205
26022,30197
26025,30206
26027,30211
26023,30204
26027,30214
26028,30216
26026,30210
26029,30220
26031,30216
26025,30216
26034,30219
26030,30224
26031,30217
26030,30226
26036,30224
26030,30225
26033,30229
26031,30222
26028,30225
26037,30237
26036,30234
26035,30235
26044,30240
26037,30236
26045,30248
26041,30245
26040,30244
26048,30254
26045,30253
26046,30252
26046,30256
26048,30259
26048,30265
26051,30266
26048,30262
26056,30272
26056,30271
26053,30275
26053,30269
26054,30278
26055,30274
26044,30259
26045,30246
26039,30224
26020,30187
26013,30172
26008,30156
25997,30134
25995,30131
25992,30120
25992,30113
26000,30120
25995,30123
25997,30124
26008,30141
26013,30147
26006,30144
26004,30140
26011,30156
26015,30145
26005,30137
26017,30142
26004,30132
26002,30134
26008,30135
26006,30139
26008,30133
26007,30133
26015,30147
26014,30145
26013,30149
26015,30153
26012,30150
26020,30160
26021,30156
26013,30153
26013,30143
26016,30145
26012,30145
26015,30146
26010,30145
26010,30145
26016,30150
26015,30154
26010,30142
26016,30153
26021,30156
26019,30147
26025,30162
26023,30156
26018,30155
26026,30167
26025,30162
26022,30161
26029,30171
26025,30165
26023,30163
26026,30172
26025,30172
26022,30171
26030,30174
26028,30171
26022,30175
26036,30180
26033,30186
26030,30183
26028,30177
26036,30185
26034,30186
26036,30183
26032,30184
26034,30189
26039,30197
26036,30193
26033,30184
26035,30200
26038,30198
26040,30197
26046,30206
26036,30198
26044,30210
26047,30212
26043,30207
26040,30208
26047,30216
26047,30212
26041,30209
26047,30218
26046,30215
26044,30217
26049,30229
26056,30230
26051,30230
26051,30226
26056,30235
26057,30234
26052,30228
26050,30225
26045,30212
26036,30188
26023,30161
26018,30144
26010,30111
25991,30097
25990,30078
25993,30082
25986,30069
25991,30068
25993,30069
25993,30077
26004,30085
26005,30092
26003,30094
26005,30102
26011,30106
26004,30100
26002,30100
26010,30100
26002,30090
26003,30095
26003,30096
26001,30094
25997,30089
26003,30099
26006,30096
26007,30105
26013,30105
26008,30106
26019,30111
26013,30112
26010,30103
26011,30098
26009,30100
26007,30096
26003,30094
26008,30103
26006,30097
26001,30091
26007,30098
26007,30098
26004,30098
26006,30099
26015,30108
26007,30101
26014,30113
26015,30112
26011,30104
26019,30113
26017,30118
26015,30116
26013,30115
26013,30117
26018,30124
26014,30111
26019,30123
26021,30131
26017,30120
26017,30122
26024,30131
26023,30129
26018,30125
26028,30134
26023,30128
26027,30136
26030,30140
26027,30141
26023,30138
26033,30148
26030,30144
26024,30138
26035,30154
26029,30148
26028,30145
26034,30158
26034,30156
26035,30152
26035,30155
26033,30164
26041,30167
26042,30164
26037,30173
26043,30171
26038,30171
26042,30180
26046,30177
26042,30172
26048,30185
26046,30189
26043,30175
26040,30167
26039,30153
26024,30125
26016,30107
26008,30082
25998,30056
25987,30038
25989,30038
25990,30031
25986,30018
25982,30020
25991,30029
25989,30031
25993,30042
25991,30034
26000,30053
25999,30054
25999,30045
26001,30047
26004,30051
25995,30040
25992,30041
25998,30044
25991,30035
25997,30043
25999,30043
26000,30047
26000,30049
26008,30062
26006,30064
26004,30057
26007,30068
26012,30070
26007,30065
26006,30060
26003,30056
26007,30062
26007,30057
26003,30045
26001,30053
26008,30057
26008,30052
26002,30053
26015,30062
26007,30064
26006,30061
26009,30074
26010,30069
26009,30071
26018,30080
26016,30073
26012,30076
26020,30085
26017,30088
26014,30079
26022,30095
26020,30090
26014,30088
26024,30095
26014,30088
26023,30098
26018,30096
26017,30093
26017,30093
26021,30101
26028,30106
26023,30097
26024,30111
26029,30112
26023,30105
26027,30117
26028,30114
26032,30117
26028,30118
26031,30127
26029,30126
26028,30123
26036,30134
26035,30132
26030,30132
26041,30142
26038,30145
26036,30140
26043,30151
26042,30151
26041,30149
26047,30164
26044,30159
26049,30166
26048,30167
26049,30167
26045,30169
26047,30164
26044,30156
26031,30125
26025,30105
26012,30077
26006,30052
26000,30036
25989,30018
25981,30000
25980,29999
25985,29999
25982,29991
25988,30006
25988,30007
25992,30016
25993,30025
25995,30023
25992,30018
25997,30029
25998,30025
25991,30017
25997,30023
26000,30021
25988,30010
25994,30019
25998,30021
25997,30020
25997,30018
26000,30031
26003,30034
26004,30036
26007,30042
26007,30040
26000,30040
26007,30045
26005,30044
25999,30036
25999,30034
26007,30040
26008,30034
26006,30038
26006,30042
26004,30035
26006,30043
26008,30046
26009,30046
26007,30044
26012,30051
26014,30058
26011,30051
26008,30054
26014,30058
26011,30060
26011,30068
26025,30073
26020,30073
26013,30068
26024,30082
26022,30078
26016,30075
26025,30089
26022,30084
26018,30085
26026,30093
26022,30098
26023,30091
26022,30096
26031,30100
26029,30098
26028,30097
26036,30108
26027,30100
26027,30105
26036,30114
26036,30116
26037,30119
26033,30113
26038,30124
26035,30120
26031,30124
26035,30130
26035,30124
26039,30138
26039,30136
26039,30135
26046,30142
26042,30140
26049,30147
26041,30146
26047,30161
26049,30158
26043,30153
26052,30163
26051,30166
26045,30157
26051,30161
26047,30147
26034,30120
26024,30105
26014,30081
26003,30043
25993,30024
25995,30015
25987,30000
25978,29988
25983,29997
25984,29989
25982,29995
25990,30007
25992,30006
25992,30011
25997,30021
25997,30024
25993,30017
25998,30026
25994,30013
25989,30016
25995,30020
25995,30008
25992,30003
25992,30011
25999,30018
26001,30024
25998,30022
26005,30030
26005,30035
26000,30033
26003,30036
26003,30032
26000,30027
26001,30037
26002,30032
25992,30024
26002,30030
26001,30026
25998,30025
26000,30030
26000,30029
26000,30027
26000,30030
26005,30040
26010,30036
26005,30034
26006,30041
26005,30043
26002,30039
26009,30053
26008,30047
26005,30048
26010,30049
26013,30050
26013,30056
26013,30055
26009,30053
26014,30062
26015,30063
26010,30057
26018,30063
26014,30062
26011,30067
26010,30065
26011,30064
26022,30075
26017,30071
26016,30074
26026,30080
26020,30073
26015,30080
26023,30088
26025,30086
26020,30081
26030,30093
26021,30089
26028,30099
26028,30101
26026,30095
26031,30107
26032,30105
26029,30103
26029,30109
26032,30117
26032,30116
26035,30115
26037,30121
26034,30122
26030,30116
26031,30110
26029,30108
26017,30082
26006,30053
26001,30030
25995,30011
25979,29984
25976,29976
25979,29969
25976,29967
25968,29961
25979,29968
25983,29977
25982,29978
25979,29982
25993,29992
25993,29993
25985,29989
25989,29989
25988,29990
25987,29988
25984,29990
25983,29977
25977,29979
25989,29982
25980,29985
25988,29997
25991,29997
25993,29998
25992,30005
25997,30015
25997,30009
25995,30006
26000,30014
25995,30007
25994,30001
25987,29998
25991,30000
25989,29998
25988,29999
25994,30009
25993,30005
25989,30003
26000,30012
26000,30012
25992,30007
25998,30022
26004,30021
25999,30024
25997,30020
26002,30025
26007,30030
26002,30023
26004,30031
26003,30032
26008,30042
26005,30036
26003,30042
26004,30040
26012,30047
26011,30039
26008,30046
26011,30050
26014,30055
26010,30046
26016,30059
26016,30056
26010,30057
26016,30062
26018,30063
26013,30060
26017,30072
26020,30069
26018,30065
26019,30080
26022,30077
26019,30075
26027,30085
26021,30081
26025,30083
26029,30092
26026,30088
26024,30094
26033,30097
26031,30102
26029,30105
26027,30104
26038,30111
26032,30106
26037,30118
26038,30116
26032,30108
26032,30105
26026,30088
26014,30058
26004,30039
25994,30014
25982,29986
25981,29979
25975,29960
25968,29949
25974,29954
25972,29956
25971,29950
25973,29958
25979,29966
25977,29969
25985,29981
25988,29986
25985,29972
25984,29973
25986,29974
25985,29972
25985,29972
25980,29966
25985,29965
25984,29966
25982,29967
25982,29974
