RED,IR
75006,105923
75011,105929
75051,105898
75010,105975
74982,105952
75029,105933
75035,105921
75014,105944
75039,105944
75052,105898
75017,105949
74999,105906
75046,105924
75005,105959
74998,105937
75039,105924
75050,105895
75007,105948
75058,105939
75003,105905
75011,105951
75052,105913
75037,105983
75029,105929
74996,105937
75059,105925
75080,105929
75013,105983
74997,105937
75071,105922
75057,105894
75037,105968
75003,105969
75072,105923
75053,105959
74994,105914
75071,105935
75034,105977
74980,105929
75116,105928
75061,105961
74997,105924
75081,105913
75014,105971
75017,105919
75099,105907
75030,105986
75018,105932
75087,105943
75070,105959
75044,105975
75068,105953
75066,105886
75052,105913
75075,105976
75058,105904
75051,105933
75012,105961
75036,105940
75058,105958
75033,105928
75073,105946
75028,105972
75002,105939
75125,105913
75060,105944
74997,105948
75087,105930
75061,105956
75075,105926
75068,105923
75054,105919
75035,105975
75029,105939
75146,105928
75047,105979
75015,105964
75095,105931
75080,105971
75031,105902
75098,105965
75076,105976
75048,105928
75117,105900
75061,105981
75070,105967
75075,105932
75057,105948
75121,105961
75118,105927
75051,105976
75085,105934
75082,105953
75064,105955
75102,105968
75081,105913
75051,105980
75072,105933
75118,105928
75062,106009
75077,105936
75106,105902
75080,105976
75089,105946
75107,105933
75070,105975
75046,105934
75148,105921
75071,105960
75072,105969
75095,105947
75105,105895
75091,105976
75063,105961
75108,105957
75071,105965
75053,105954
75129,105931
75052,106003
75056,105918
75093,105956
75074,105943
75080,105947
75070,105974
75083,105934
75088,105930
75095,105955
75089,105943
75090,105908
75068,105972
75042,105945
75114,105896
75054,105986
75034,105936
75093,105912
75081,105911
75044,105946
75086,105953
75035,105924
75040,105936
75101,105914
75034,105962
74985,105938
75047,105933
75044,105946
74998,105900
75057,105917
74998,105950
74993,105915
75072,105901
75029,105895
75043,105898
74992,105941
75016,105862
74962,105882
74992,105875
74963,105959
74995,105893
74988,105858
74974,105900
75009,105885
74950,105917
74912,105888
75018,105860
74980,105901
74901,105889
74981,105881
74922,105897
74991,105871
74975,105847
74961,105837
74917,105898
74878,105863
74982,105828
74909,105870
74873,105886
74934,105852
74911,105871
74897,105835
74915,105839
74891,105887
74831,105842
74910,105860
74908,105844
74902,105836
74854,105849
74852,105778
74897,105807
74890,105762
74862,105887
74790,105813
74887,105795
74877,105816
74836,105840
74848,105820
74828,105773
74836,105842
74874,105774
74816,105775
74823,105877
74816,105787
74842,105799
74812,105796
74828,105818
74791,105811
74789,105831
74849,105785
74839,105742
74782,105848
74725,105791
74842,105762
74803,105788
74767,105799
74806,105772
74776,105734
74728,105761
74790,105764
74754,105764
74774,105793
74788,105730
74781,105799
74778,105740
74773,105734
74741,105820
74744,105754
74817,105711
74748,105785
74700,105776
74758,105750
74739,105772
74756,105763
74776,105753
74760,105719
74706,105791
74718,105735
74790,105725
74718,105791
74684,105764
74769,105739
74748,105770
74702,105727
74758,105728
74720,105794
74686,105743
74795,105723
74712,105773
74741,105744
74730,105735
74731,105762
74766,105729
74778,105724
74779,105707
74710,105758
74684,105713
74776,105710
74728,105788
74698,105765
74751,105745
74747,105756
74681,105724
74748,105743
74699,105775
74683,105736
74798,105726
74723,105765
74675,105760
74731,105738
74728,105760
74744,105771
74736,105742
74769,105760
74696,105757
74710,105726
74759,105733
74732,105764
74715,105759
74746,105744
74749,105755
74738,105720
74710,105785
74692,105785
74765,105765
74742,105745
74731,105766
74748,105766
74722,105702
74739,105797
74709,105726
74763,105739
74722,105782
74705,105756
74769,105739
74724,105707
74707,105808
74727,105751
74757,105719
74753,105771
74713,105725
74752,105738
74715,105795
74765,105733
74762,105684
74723,105792
74744,105767
74747,105704
74744,105778
74697,105718
74771,105764
74723,105792
74690,105739
74753,105751
74717,105744
74748,105776
74776,105737
74729,105760
74756,105774
74754,105726
74741,105706
74710,105797
74750,105720
74740,105710
74727,105773
74750,105772
74716,105713
74748,105766
74755,105715
74745,105718
74713,105798
74677,105749
74782,105734
74736,105746
74724,105797
74741,105761
74766,105706
74743,105783
74703,105744
74774,105749
74714,105784
74723,105744
74802,105698
74740,105821
74690,105739
74757,105772
74721,105765
74786,105688
74739,105742
74746,105784
74768,105719
74726,105808
74722,105739
74769,105751
74745,105804
74733,105788
74776,105744
74801,105712
74758,105799
74732,105766
74788,105733
74781,105788
74767,105737
74807,105742
74753,105825
74747,105749
74843,105718
74778,105779
74717,105780
74803,105761
74751,105799
74766,105781
74796,105783
74769,105766
74746,105834
74762,105775
74841,105753
74757,105806
74777,105789
74787,105729
74816,105773
74810,105765
74800,105750
74782,105840
74799,105770
74797,105728
74802,105822
74790,105791
74835,105751
74785,105807
74777,105759
74809,105752
74794,105823
74796,105821
74802,105782
74873,105745
74794,105808
74752,105793
74835,105762
74840,105811
74777,105790
74843,105792
74797,105827
74752,105788
74889,105751
74808,105810
74770,105811
74845,105789
74806,105813
74822,105784
74781,105791
74830,105830
74813,105782
74844,105752
74849,105779
74881,105786
74819,105843
74762,105792
74884,105780
74838,105804
74814,105816
74864,105814
74816,105813
74804,105800
74876,105773
74814,105854
74766,105807
74873,105777
74847,105832
74804,105789
74854,105814
74817,105779
74855,105842
74822,105796
74867,105805
74819,105842
74759,105784
74904,105795
74841,105817
74817,105833
74863,105799
74839,105798
74890,105800
74842,105811
74833,105826
74857,105789
74850,105754
74861,105828
74779,105775
74871,105809
74813,105818
74831,105797
74870,105764
74855,105763
74827,105865
74798,105801
74896,105792
74848,105820
74804,105824
74859,105799
74825,105826
74823,105798
74884,105779
74836,105847
74767,105797
74878,105784
74851,105822
74786,105819
74863,105815
74819,105815
74853,105826
74862,105765
74863,105760
74858,105827
74813,105833
74889,105821
74843,105786
74812,105822
74864,105775
74822,105838
74816,105780
74879,105789
74836,105863
74831,105813
74879,105764
74865,105846
74807,105802
74871,105809
74836,105841
74840,105794
74876,105780
74838,105817
74846,105870
74817,105777
74920,105783
74839,105818
74780,105815
74859,105796
74830,105836
74813,105797
74874,105787
74829,105864
74788,105820
74910,105783
74846,105819
74860,105794
74829,105839
74844,105840
74892,105780
74845,105820
74850,105857
74807,105821
74871,105808
74856,105854
74833,105811
74859,105825
74825,105843
74848,105833
74874,105800
74864,105755
74861,105885
74858,105810
74864,105779
74859,105822
74891,105820
74860,105790
74843,105883
74871,105812
74909,105802
74853,105877
74825,105835
74886,105818
74892,105787
74863,105861
74829,105829
74897,105821
74871,105851
74881,105805
74834,105822
74870,105866
74863,105864
74899,105791
74902,105825
74896,105811
74854,105892
74864,105830
74962,105824
74875,105871
74850,105859
74902,105865
74884,105853
74907,105867
74875,105821
74916,105853
74855,105881
74853,105846
74953,105836
74871,105881
74877,105870
74904,105865
74910,105856
74879,105837
74926,105854
74890,105894
74848,105840
74963,105838
74908,105867
74882,105889
74918,105842
74896,105826
74878,105842
74886,105858
74915,105904
74880,105856
74903,105890
74953,105847
74911,105882
74913,105893
74927,105864
74933,105857
74939,105900
74931,105859
74918,105886
74909,105915
74976,105857
74923,105829
74921,105939
74873,105873
74955,105866
74946,105873
74918,105871
74953,105894
74905,105865
74943,105919
74906,105877
74968,105887
74927,105925
74871,105888
74987,105864
74962,105897
74918,105842
75012,105922
74968,105884
74925,105910
75002,105882
74934,105867
74984,105910
74945,105926
74913,105895
74992,105874
74944,105866
74962,105959
74925,105897
75018,105873
74984,105922
74923,105907
74989,105906
74947,105930
74972,105882
75010,105882
74957,105924
74938,105920
74994,105904
74987,105920
74942,105889
75009,105919
74960,105926
74968,105906
75041,105883
74987,105877
74979,105973
74946,105906
75044,105884
75081,105922
74954,105912
74969,105929
75002,105886
75040,105904
75020,105875
74995,105893
74992,105957
75006,105901
75020,105892
74982,105934
75006,105937
74992,105854
75017,105948
75017,105907
75046,105900
75006,105959
74977,105919
75063,105925
75005,105863
75004,105993
75016,105928
75034,105914
75055,105950
74979,105895
75076,105926
75001,105950
74972,105903
75095,105889
75020,105938
75026,105932
75029,105880
75081,105960
75061,105905
75027,105955
75014,105926
74978,105921
75053,105959
74998,105923
75063,105950
75018,105942
75037,105968
75074,105909
75072,105871
75022,105988
74984,105958
75069,105904
75063,105981
75038,105915
75054,105911
75039,105997
75047,105933
75093,105901
75030,105981
74992,105933
75066,105943
75062,105972
75062,105927
75061,105947
75062,105895
75039,105963
75027,105918
75079,105916
75057,105995
75039,105938
75049,105955
75081,105897
75084,105942
75031,105974
75065,105937
75087,105913
75077,105953
75082,105942
75059,105936
75056,105989
75063,105958
75128,105909
75080,105998
75048,105937
75092,105949
75119,105885
75069,105973
75031,105959
75095,105943
75072,105982
75060,105922
75105,105949
75083,106009
75019,105938
75145,105942
75079,105959
75034,105963
75113,105967
75067,105977
75097,105942
75123,105920
75041,105973
75090,105962
75084,105947
75122,105950
75050,105916
75106,105932
75079,105983
75053,105926
75151,105925
75089,105993
75055,105980
75129,105918
75112,106005
75122,105934
75101,105891
75096,106011
75073,105939
75160,105915
75102,105969
75067,105990
75114,105971
75097,105950
75141,105987
75094,105934
75151,105967
75072,105982
75070,105937
75158,105950
75102,105994
75086,105987
75117,105968
75121,105976
75126,105949
75145,105958
75080,105976
75128,105990
75155,105910
75164,105930
75101,106012
75113,105981
75134,105966
75151,105905
75122,106003
75063,105977
75148,105954
75123,105989
75120,105954
75143,105966
75105,106000
75117,105965
75180,105960
75139,105966
75108,105983
75159,105976
75103,105990
75146,105961
75167,105940
75117,105971
75128,106011
75153,105946
75201,105907
75120,106019
75103,105990
75136,105958
75157,105949
75116,105954
75124,105991
75148,105964
75125,105985
75156,105997
75100,105942
75151,105985
75115,106002
75057,105952
75205,105948
75129,105979
75079,105992
75134,105957
75141,105974
75138,105974
75158,105969
75146,105930
75113,105997
75090,105924
75167,105926
75103,106009
75096,105979
75127,105951
75155,105963
75076,105947
75141,105971
75095,105993
75046,105939
75171,105908
75098,105985
75044,105964
75074,105964
75106,105900
75124,105956
75067,105929
75037,105985
75084,105911
75088,105885
75076,105958
75020,105937
75091,105945
75047,105951
75059,105925
75089,105909
75062,105967
75023,105933
75069,105906
75052,105940
75007,105892
75067,105908
75010,105921
75016,105928
75053,105881
75032,105844
75001,105953
74951,105880
75061,105900
74992,105893
74984,105932
75000,105885
75022,105854
75000,105929
74958,105862
74956,105934
74976,105863
74968,105867
74993,105842
74950,105870
74972,105887
74927,105899
74943,105874
74989,105836
74924,105838
74950,105936
74914,105845
74989,105849
74929,105875
74884,105869
74946,105856
74913,105819
74925,105888
74897,105836
74930,105815
74897,105882
74924,105823
74943,105779
74876,105871
74911,105842
74891,105782
74897,105868
74905,105804
74911,105797
74867,105891
74838,105810
74958,105862
74798,105837
74878,105805
74861,105837
74867,105834
74814,105791
74917,105817
74861,105795
74856,105856
74845,105797
74871,105771
74871,105846
74855,105798
74834,105851
74794,105803
74876,105787
74853,105783
74840,105862
74842,105798
74849,105754
74850,105819
74779,105766
74877,105809
74803,105814
74819,105798
74874,105759
74850,105733
74826,105868
74826,105785
74875,105745
74849,105819
74815,105791
74831,105758
74823,105837
74853,105770
74841,105760
74824,105781
74785,105815
74799,105824
74846,105775
74865,105750
74813,105831
74765,105785
74836,105789
74844,105731
74795,105808
74788,105818
74821,105759
74832,105808
74767,105761
74867,105763
74803,105831
74801,105776
74845,105716
74811,105800
74804,105799
74852,105745
74797,105806
74804,105766
74854,105748
74812,105828
74799,105833
74823,105776
74881,105724
74807,105823
74823,105811
74841,105782
74833,105774
74779,105769
74826,105803
74813,105745
74792,105826
74868,105764
74820,105758
74802,105824
74826,105800
74817,105761
74825,105819
74834,105757
74812,105746
74785,105827
74779,105767
74883,105777
74817,105821
74809,105823
74814,105772
74847,105724
74838,105809
74782,105791
74867,105787
74816,105837
74821,105776
74871,105736
74813,105837
74811,105798
74874,105752
74839,105799
74814,105770
74814,105814
74828,105830
74825,105773
74861,105747
74836,105732
74832,105871
74778,105777
74882,105789
74812,105795
74800,105780
74870,105798
74816,105798
74840,105797
74870,105774
74813,105798
74810,105822
74851,105755
74858,105794
74823,105796
74855,105809
74858,105735
74849,105814
74806,105773
74884,105771
74841,105828
74809,105810
74870,105772
74901,105758
74836,105863
74793,105825
74878,105791
74903,105767
74856,105777
74829,105811
74857,105826
74881,105801
74891,105738
74867,105831
74839,105803
74867,105785
74864,105831
74840,105793
74893,105789
74848,105837
74852,105859
74879,105777
74920,105776
74856,105862
74807,105817
74890,105816
74885,105854
74848,105785
74903,105827
74883,105836
74839,105807
74940,105788
74879,105836
74847,105844
74917,105789
74895,105861
74879,105807
74932,105810
74890,105846
74836,105799
74895,105814
74918,105823
74901,105823
74881,105801
74920,105804
74892,105828
74841,105806
74933,105833
74883,105848
74853,105807
74960,105789
74904,105837
74852,105837
74941,105810
74915,105834
74899,105810
74938,105827
74902,105797
74886,105887
74886,105798
74958,105812
74911,105855
74915,105856
74928,105821
74934,105788
74933,105853
74923,105843
74940,105786
74913,105851
74952,105812
74913,105754
74892,105886
74939,105852
74920,105833
74940,105804
74955,105804
74925,105875
74863,105820
74977,105814
74936,105829
74916,105866
74927,105838
74975,105813
74963,105860
74896,105794
74948,105856
74912,105839
74903,105825
74980,105810
74935,105844
74900,105842
74958,105842
74956,105857
74948,105827
74960,105816
74931,105824
74929,105878
74922,105810
74992,105803
74941,105862
74901,105852
74936,105818
74991,105770
74971,105806
74904,105858
74928,105781
74883,105826
74925,105822
74986,105821
74930,105869
74889,105825
74990,105820
74963,105837
74879,105833
74969,105839
74921,105839
74957,105824
74963,105811
74946,105797
74934,105877
74877,105800
75000,105805
74939,105838
74935,105870
74940,105831
74954,105786
74970,105891
74972,105826
74933,105809
74935,105855
74982,105797
74956,105785
74918,105885
74964,105842
74945,105768
74971,105797
74977,105813
74958,105833
74958,105833
74922,105853
74950,105820
75016,105790
74938,105850
74888,105840
74962,105821
74935,105839
74932,105822
74965,105826
74920,105879
74885,105807
74983,105816
74941,105841
74915,105816
74976,105839
74947,105835
74963,105810
74975,105802
74934,105803
74928,105888
74900,105821
75007,105817
74956,105841
74934,105865
74952,105822
74943,105784
74965,105871
74976,105848
74962,105833
74965,105835
75000,105822
74956,105813
74949,105854
74943,105941
74922,105838
75012,105838
74968,105802
74954,105904
74926,105846
74999,105812
74977,105860
74938,105827
74967,105847
74965,105780
74973,105875
74953,105821
74992,105805
74950,105891
74886,105831
75020,105821
74962,105861
74975,105848
74970,105800
74956,105880
74963,105824
75016,105804
74953,105878
74900,105837
75008,105830
74983,105855
74962,105833
74974,105866
74971,105846
74992,105816
74999,105784
74966,105799
74969,105918
74955,105834
75018,105798
74979,105867
74975,105847
74983,105793
74965,105900
75006,105817
75015,105786
74983,105908
74917,105851
75014,105860
74991,105878
74986,105846
75003,105871
75001,105819
74993,105870
74970,105846
75020,105835
74984,105891
74976,105857
75040,105833
74998,105831
74976,105884
75017,105879
74997,105881
75056,105865
74978,105842
75001,105901
74982,105908
75033,105884
75029,105877
75031,105859
75048,105849
74990,105934
75011,105865
75058,105855
75004,105896
75022,105929
75022,105872
75066,105826
75022,105913
75038,105885
75020,105840
75028,105936
75085,105869
75014,105849
75026,105953
75038,105872
75066,105821
75043,105915
74986,105896
75060,105897
75008,105892
75055,105929
75059,105871
75075,105877
75038,105945
75038,105918
75075,105905
75013,105893
75063,105937
75037,105935
75044,105917
75087,105886
75071,105845
75040,105975
75052,105907
75120,105847
75075,105932
75012,105889
75108,105923
75046,105934
75086,105912
75101,105889
75085,105880
75043,105969
75013,105901
75146,105905
75079,105911
75052,105946
75100,105914
75077,105942
75050,105901
75115,105900
75075,105978
75032,105920
75131,105935
75112,105954
75070,105933
75072,105962
75089,105902
75117,105912
75123,105906
75096,105886
75063,105942
75112,105923
75112,105922
75108,105953
75106,105943
75119,105891
75095,105974
75141,105908
75111,105889
75100,105994
75119,105951
75153,105877
75126,105970
75071,105930
75144,105941
75094,105964
75112,105922
75170,105891
75143,105908
75108,105977
75085,105919
75169,105946
75127,105912
75121,105965
75135,105940
75118,105893
75137,105966
75144,105923
75132,105949
75094,105953
75139,105894
75172,105922
75159,105943
75133,105992
75087,105933
75183,105927
75150,105916
75137,106004
75098,105924
75171,105918
75162,105969
75108,105924
75157,105974
75108,105949
75147,105970
75184,105937
75147,105875
75139,106015
75153,105949
75168,105912
75168,105965
75162,105961
75145,105910
75124,105997
75128,105932
75199,105936
75137,105989
75137,105961
75168,105942
75150,105944
75165,105948
75163,105922
75120,105954
75201,105960
75197,105952
75192,105912
75147,106013
75138,105954
75211,105905
75177,105993
75151,105974
75214,105949
75146,106006
75154,105957
75210,105934
75177,106011
75152,105977
75203,105962
75240,105911
75179,105987
75127,105983
75201,105946
75168,105974
75198,105970
75207,105943
75176,105984
75153,105973
75214,105954
75205,105969
75153,105973
75210,105986
75166,105984
75221,105978
75202,105909
75195,105978
75233,105971
75185,105992
75237,105973
75224,105941
75221,105936
75183,106009
75156,105966
75253,105968
75197,105994
75168,105990
75211,105967
75215,105999
75224,105948
75238,105994
75193,106006
75155,105977
75273,105956
75214,105983
75185,105998
75214,105966
75193,105910
75222,105992
75166,105950
75228,105981
75193,105990
75221,105987
75265,105955
75217,105912
75194,105994
75185,105925
75254,105960
75230,105936
75217,106007
75149,105981
75255,105967
75228,106011
75176,105942
75261,105981
75195,106021
75172,105955
75271,105956
75222,105912
75225,106050
75165,105985
75265,105963
75229,105989
75217,106001
75242,105987
75210,105929
75235,106016
75265,105955
75228,105933
75228,106044
75233,105954
75265,105951
75246,106004
75262,105989
75228,105927
75224,106012
75217,105912
75163,105886
75211,105971
75242,105942
75238,105959
75239,105990
75191,105976
75280,105940
75219,106022
75191,105963
75263,105966
75232,105973
75205,105984
75261,105984
75221,105982
75190,105936
75273,105961
75221,106016
75183,105983
75269,105946
75251,105987
75217,105946
75254,105973
75211,105905
75233,106002
75171,105953
75242,105961
75207,105997
75172,105965
75265,105941
75227,105878
75195,105995
75233,105964
75163,105886
75253,105943
75200,105936
75192,105919
75134,105937
75193,105917
75214,105962
75167,105915
75230,105926
75164,105964
75189,105927
75211,105901
75170,105890
75180,105979
75108,105923
75236,105895
75175,105918
75104,105927
75193,105925
75138,105940
75122,105898
75207,105884
75135,105980
75082,105897
75173,105907
75163,105921
75098,105877
75164,105915
75099,105906
75142,105912
75152,105881
75136,105868
75111,105933
75073,105909
75100,105861
75040,105863
75091,105899
75085,105880
75076,105913
75138,105863
75086,105822
75064,105951
75103,105884
75076,105843
75088,105880
75089,105849
75093,105845
75039,105900
75016,105845
75100,105844
75037,105886
75024,105900
75037,105842
75109,105814
75032,105877
74992,105868
75082,105847
75012,105865
75011,105827
75057,105823
75004,105867
74939,105834
75063,105814
75001,105856
75015,105826
74977,105847
74993,105844
75008,105811
74995,105801
74975,105813
74999,105835
74976,105795
74993,105851
74950,105776
75014,105829
74964,105844
74939,105832
75029,105785
74965,105815
74945,105819
74994,105797
74969,105830
74946,105788
75006,105790
74964,105847
74935,105813
74999,105782
74971,105746
74949,105835
74913,105789
74974,105774
74957,105809
74938,105785
74977,105797
74931,105740
74933,105827
74955,105799
74975,105775
74919,105812
74916,105797
74945,105806
75003,105767
74943,105780
74932,105866
74945,105793
74989,105733
74950,105822
74882,105814
74978,105798
74911,105821
74956,105821
74938,105779
74969,105775
74923,105844
74896,105789
74987,105780
74939,105807
74900,105821
74947,105780
74940,105810
74926,105775
74966,105796
74940,105836
74854,105776
74972,105774
74954,105802
74933,105828
74944,105813
74908,105809
74928,105794
74901,105779
74973,105840
74932,105774
74897,105787
74976,105776
74911,105827
74909,105813
74927,105786
74937,105777
74920,105780
74955,105804
74920,105820
74896,105793
74978,105775
74907,105782
74910,105815
74915,105780
74959,105725
74922,105810
74871,105747
74929,105804
74902,105798
74907,105825
74930,105758
74925,105726
74901,105832
74863,105773
74961,105762
74904,105782
74866,105750
74905,105767
74875,105785
74896,105736
74896,105732
74894,105756
74902,105754
74892,105723
74906,105798
74840,105733
74915,105776
74874,105785
74872,105772
74916,105741
74905,105697
74874,105822
74846,105746
74931,105721
74880,105777
74837,105756
74910,105730
74851,105789
74904,105714
74891,105670
74840,105801
74841,105732
74890,105705
74879,105736
74834,105707
74898,105736
74853,105731
74863,105776
74850,105710
74865,105747
74870,105767
74849,105724
74855,105706
74875,105720
74807,105727
74888,105745
74829,105747
74832,105704
74907,105684
74834,105772
74804,105717
74889,105703
74869,105743
74829,105725
74880,105745
74829,105694
74877,105770
74819,105700
74906,105716
74851,105763
74835,105738
74906,105724
74880,105683
74860,105772
74889,105730
74863,105689
74882,105771
74900,105705
74855,105737
74872,105755
74895,105714
74925,105719
74866,105726
74872,105784
74855,105741
74902,105758
74892,105738
74885,105744
74935,105724
74863,105770
74872,105718
74927,105719
74869,105772
74858,105744
74909,105725
74912,105747
74851,105714
74947,105766
74876,105758
74860,105721
74958,105725
74907,105751
74889,105797
74916,105730
74945,105678
74914,105758
74860,105735
74926,105761
74892,105726
74923,105778
74946,105716
74947,105733
74895,105714
74943,105762
74901,105750
74967,105743
74881,105726
74912,105756
74956,105735
74918,105767
74923,105715
74953,105713
74923,105817
74860,105749
74991,105741
74948,105766
74903,105749
74951,105750
74914,105706
74951,105775
74896,105727
74957,105772
74923,105794
74890,105751
75000,105734
74919,105748
74888,105742
74971,105750
74957,105785
74954,105730
74989,105719
74937,105824
74890,105752
74999,105762
74937,105763
74943,105762
74909,105802
74925,105760
74978,105760
74939,105719
74957,105734
74932,105819
74930,105767
75019,105717
74942,105785
74925,105781
74972,105726
74955,105804
74991,105736
74974,105697
74954,105800
74931,105734
75034,105714
74965,105780
74911,105771
74976,105772
74936,105756
74978,105788
74921,105742
75007,105769
74935,105795
74929,105759
75006,105745
74948,105760
74942,105778
74975,105753
74972,105773
74973,105750
74980,105750
74956,105791
74964,105749
74979,105725
74951,105750
74999,105775
74935,105743
74945,105813
74931,105761
75006,105733
74953,105811
74929,105764
74986,105751
74972,105716
74975,105791
74976,105784
74966,105720
74977,105813
74994,105756
74967,105708
74984,105824
74984,105757
74985,105704
74975,105784
74945,105777
75021,105751
74965,105794
74976,105763
74989,105736
74984,105756
74970,105814
75002,105763
74981,105791
74990,105763
74967,105812
74982,105765
74950,105779
75055,105728
74989,105811
74986,105794
74999,105726
75018,105824
74972,105750
75016,105788
74968,105821
74957,105772
75052,105770
74968,105737
75005,105863
74941,105773
75021,105768
75013,105802
74978,105801
75010,105800
74980,105782
74989,105786
75050,105759
75004,105831
74956,105791
75013,105792
75025,105792
74952,105755
75042,105814
74982,105808
74992,105799
75039,105787
75047,105773
74999,105834
75026,105799
75038,105737
75018,105829
74967,105786
75047,105801
74989,105814
74987,105791
75052,105777
75013,105842
74962,105808
75044,105793
75024,105805
74982,105772
75039,105807
74995,105823
74969,105796
75066,105771
75013,105810
75022,105855
75009,105767
75071,105748
75019,105817
74976,105771
75032,105810
74995,105817
75029,105797
75054,105768
75011,105778
75025,105836
75037,105797
75024,105784
75018,105799
75055,105808
75018,105764
75008,105831
75023,105759
75067,105778
75005,105857
74984,105790
75059,105803
75074,105736
75017,105831
74975,105826
75034,105797
75038,105809
75016,105794
75053,105815
75011,105838
75011,105818
75093,105802
75020,105799
75016,105830
75063,105816
75038,105820
75052,105801
75076,105809
75062,105788
75032,105851
75005,105797
75067,105795
75031,105853
75067,105866
75051,105816
75080,105843
75059,105815
75072,105845
75060,105857
75045,105876
75097,105809
75063,105787
75061,105858
75089,105823
75054,105839
75097,105863
75106,105836
75114,105830
75045,105880
75057,105840
75138,105826
75084,105859
75095,105904
75058,105832
75158,105828
75113,105865
75085,105869
75119,105873
75077,105869
75131,105879
75135,105838
75102,105903
75077,105881
75130,105831
75133,105833
75158,105874
75117,105915
75094,105859
75179,105864
75156,105801
75128,105938
75092,105886
75176,105871
75168,105899
75159,105868
75167,105912
75153,105817
75150,105919
75140,105883
75210,105882
75131,105946
75103,105894
75207,105850
75176,105925
75139,105880
75186,105902
75142,105919
75153,105884
75210,105867
75158,105907
75166,105961
75134,105900
75254,105895
75168,105917
75158,105923
75194,105909
75180,105925
75226,105954
75181,105889
75188,105954
75205,105911
75212,105856
75217,105934
75212,105898
75191,105884
75203,105972
75220,105899
75277,105880
75207,105954
75185,105932
75237,105920
75233,105862
75227,105952
75155,105964
75227,105935
75222,105950
75225,105926
75261,105912
75214,105965
75198,105976
75242,105921
75244,105941
75206,105948
75266,105969
75223,105973
75258,105950
75158,105923
75270,105949
75251,105962
75222,105966
75213,105939
75292,105947
75262,105953
75211,105964
75274,105951
75230,105941
75280,105959
75256,105943
75258,105902
75234,105985
75245,105938
75262,105893
75236,105985
75265,105960
75262,105885
75265,105997
75238,105924
75285,105933
75241,105977
75219,105915
75295,105927
75248,105893
75255,106017
75204,105952
75294,105923
75263,105950
75225,105942
75272,105955
75245,105931
75270,105949
75269,105928
75192,105920
75247,105937
75236,105965
75309,105918
75239,105887
75256,105984
75243,105950
75289,105914
75263,105953
75223,105907
75281,105942
75244,105902
75244,105965
75245,105901
75296,105901
75234,105985
75191,105916
75306,105905
75250,105924
75202,105934
75298,105929
75235,105954
75229,105921
75292,105891
75261,105966
75207,105919
75293,105925
75291,105943
75237,105941
75293,105947
75235,105878
75284,105907
75299,105908
75238,105912
75278,105977
75205,105903
75318,105910
75273,105926
75207,105934
75285,105938
75243,105959
75277,105921
75289,105854
75260,106007
75242,105920
75323,105880
75287,105944
75214,105906
75285,105935
75245,105915
75282,105971
75251,105891
75307,105920
75259,105983
75226,105906
75323,105888
75264,105929
75274,105938
75288,105924
75250,105903
75290,105945
75288,105898
75291,105926
75209,105907
75299,105910
75263,105892
75285,105950
75254,105963
75258,105946
75306,105899
75311,105843
75258,105954
75210,105924
75273,105907
75286,105937
75256,105898
75293,105910
75245,105906
75250,105947
75316,105902
75273,105881
75258,105975
75273,105924
75270,105863
75286,105937
75301,105897
75315,105921
75256,105935
75277,105906
75329,105892
75283,105911
75260,105976
75215,105912
75354,105925
75303,105893
75284,105946
75283,105893
75301,105932
75322,105910
75280,105938
75231,105939
75325,105939
75278,105938
75259,105904
75336,105909
75279,105981
75284,105935
75336,105920
75319,105862
75289,105978
75248,105945
75318,105945
75309,105927
75311,105965
75297,105944
75318,105912
75288,105985
75330,105906
75303,105870
75297,106007
75301,105944
75286,105923
75298,105958
75323,105932
75302,105926
75256,105962
75295,105906
75300,105908
75282,105995
75265,105932
75275,105941
75299,105941
75253,105903
75300,105959
75256,105955
75266,105941
75309,105911
75264,105860
75263,106003
75269,105911
75242,105894
75267,105948
75259,105903
75261,105890
75223,105962
75233,105885
75278,105880
75243,105932
75206,105931
75244,105893
75257,105844
75205,105918
75170,105924
75243,105901
75204,105927
75198,105883
75220,105865
75181,105923
75173,105870
75223,105904
75229,105873
75199,105898
75168,105860
75117,105865
75226,105861
75192,105871
75132,105872
75180,105872
75160,105840
75177,105899
75139,105844
75186,105878
75117,105904
75123,105850
75203,105833
75139,105874
75131,105875
75144,105849
75123,105874
75131,105851
75164,105841
75121,105877
75078,105843
75164,105830
75137,105841
75109,105859
75128,105852
75106,105786
75126,105875
75080,105825
75083,105841
75105,105860
75131,105814
75105,105817
75047,105796
75135,105833
75080,105864
75056,105800
75146,105797
75088,105838
75077,105822
75090,105777
75092,105843
75065,105803
75112,105797
75045,105864
75037,105811
75121,105788
75085,105773
75065,105890
75014,105799
75090,105788
75087,105823
75018,105787
75081,105831
75022,105814
75031,105781
75085,105771
75024,105828
74995,105825
75048,105776
75065,105815
75030,105794
75043,105738
75017,105788
75047,105773
75043,105794
75032,105810
75036,105780
75037,105761
75015,105778
75030,105741
75045,105756
75016,105760
75006,105804
75078,105754
75044,105699
75005,105814
75043,105767
75016,105701
75030,105788
75030,105747
74999,105747
74999,105809
75021,105760
75078,105688
74989,105787
74944,105771
75005,105754
75000,105741
75029,105785
74986,105750
75038,105741
75065,105815
74980,105736
75032,105771
75009,105738
74989,105715
74954,105765
74975,105784
